1,-0.620382,-0.666871,-1.27693e-06,
2,-0.620382,-0.666871,-1.99967e-08,
3,-0.620382,-0.666871,-1.28339e-08,
4,-0.620382,-0.666871,-1.78043e-08,
5,-0.620382,-0.666871,-1.28206e-08,
6,-0.620382,-0.666871,-1.78037e-08,
7,-0.620382,-0.666871,-1.28208e-08,
8,-0.620382,-0.666871,-1.78037e-08,
9,-0.620382,-0.666871,-1.28208e-08,
10,-0.620382,-0.666871,-1.78037e-08,
11,-0.620382,-0.666871,-1.28208e-08,
12,-0.620382,-0.666871,-1.28208e-08,
13,-0.620382,-0.666871,-1.28208e-08,
14,-0.620382,-0.666871,-1.28208e-08,
15,-0.620382,-0.666871,-1.28208e-08,
16,-0.620382,-0.666871,-1.28208e-08,
17,-0.620382,-0.666871,-1.28208e-08,
18,-0.620382,-0.666871,-1.28208e-08,
19,-0.620382,-0.666871,-1.28208e-08,
20,-0.620382,-0.666871,-1.28208e-08,
21,-0.620382,-0.666871,-1.28208e-08,
22,-0.620382,-0.666871,-1.28208e-08,
23,-0.620382,-0.666871,-1.28208e-08,
24,-0.620382,-0.666871,-1.28208e-08,
25,-0.620382,-0.666871,-1.28208e-08,
26,-0.620382,-0.666871,-1.28208e-08,
27,-0.620382,-0.666871,-1.28208e-08,
28,-0.620382,-0.666871,-1.28208e-08,
29,-0.620382,-0.666871,-1.28208e-08,
30,-0.620382,-0.666871,-1.28208e-08,
31,-0.620382,-0.666871,-1.28208e-08,
32,-0.620382,-0.666871,-1.28208e-08,
33,-0.620382,-0.666871,-1.28208e-08,
34,-0.620382,-0.666871,-1.28208e-08,
35,-0.620382,-0.666871,-1.28208e-08,
36,-0.620382,-0.666871,-1.28208e-08,
37,-0.620382,-0.666871,-1.28208e-08,
38,-0.620382,-0.666871,-1.28208e-08,
39,-0.620382,-0.666871,-1.28208e-08,
40,-0.620382,-0.666871,-1.28208e-08,
41,-0.620382,-0.666871,-1.28208e-08,
42,-0.620382,-0.666871,-1.28208e-08,
43,-0.620382,-0.666871,-1.28208e-08,
44,-0.620382,-0.666871,-1.28208e-08,
45,-0.620382,-0.666871,-1.28208e-08,
46,-0.620382,-0.666871,-1.28208e-08,
47,-0.620382,-0.666871,-1.28208e-08,
48,-0.620382,-0.666871,-1.28208e-08,
49,-0.620382,-0.666871,-1.28208e-08,
50,-0.620382,-0.666871,-1.28208e-08,
51,-0.620382,-0.666871,-1.28208e-08,
52,-0.620382,-0.666871,-1.28208e-08,
53,-0.620382,-0.666871,-1.28208e-08,
54,-0.620382,-0.666871,-1.28208e-08,
55,-0.620382,-0.666871,-1.28208e-08,
56,-0.620382,-0.666871,-1.28208e-08,
57,-0.620382,-0.666871,-1.28208e-08,
58,-0.620382,-0.666871,-1.28208e-08,
59,-0.620382,-0.666871,-1.28208e-08,
60,-0.620382,-0.666871,-1.28208e-08,
61,-0.620382,-0.666871,-1.28208e-08,
62,-0.620382,-0.666871,-1.28208e-08,
63,-0.620382,-0.666871,-1.28208e-08,
64,-0.620382,-0.666871,-1.28208e-08,
65,-0.620382,-0.666871,-1.28208e-08,
66,-0.620382,-0.666871,-1.28208e-08,
67,-0.620382,-0.666871,-1.28208e-08,
68,-0.620382,-0.666871,-1.28208e-08,
69,-0.620382,-0.666871,-1.28208e-08,
70,-0.620382,-0.666871,-1.28208e-08,
71,-0.620382,-0.666871,-1.28208e-08,
72,-0.620382,-0.666871,-1.28208e-08,
73,-0.620382,-0.666871,-1.28208e-08,
74,-0.620382,-0.666871,-1.28208e-08,
75,-0.620382,-0.666871,-1.28208e-08,
76,-0.620382,-0.666871,-1.28208e-08,
77,-0.620382,-0.666871,-1.28208e-08,
78,-0.620382,-0.666871,-1.28208e-08,
79,-0.620382,-0.666871,-1.28208e-08,
80,-0.620382,-0.666871,-1.28208e-08,
81,-0.620382,-0.666871,-1.28208e-08,
82,-0.620382,-0.666871,-1.28208e-08,
83,-0.620382,-0.666871,-1.28208e-08,
84,-0.620382,-0.666871,-1.28208e-08,
85,-0.620382,-0.666871,-1.28208e-08,
86,-0.620382,-0.666871,-1.28208e-08,
87,-0.620382,-0.666871,-1.28208e-08,
88,-0.620382,-0.666871,-1.28208e-08,
89,-0.620382,-0.666871,-1.28208e-08,
90,-0.620382,-0.666871,-1.28208e-08,
91,-0.620382,-0.666871,-1.28208e-08,
92,-0.620382,-0.666871,-1.28208e-08,
93,-0.620382,-0.666871,-1.28208e-08,
94,-0.620382,-0.666871,-1.28208e-08,
95,-0.620382,-0.666871,-1.28208e-08,
96,-0.620382,-0.666871,-1.28208e-08,
97,-0.620382,-0.666871,-1.28208e-08,
98,-0.620382,-0.666871,-1.28208e-08,
