1,0.61813,0.654242,-1.27071e-06,
2,0.61813,0.654243,-1.54428e-08,
3,0.61813,0.654243,-1.78345e-08,
4,0.61813,0.654243,-1.27924e-08,
5,0.61813,0.654243,-1.78227e-08,
6,0.61813,0.654243,-1.27926e-08,
7,0.618129,0.654243,-1.78227e-08,
8,0.618129,0.654243,-1.27926e-08,
9,0.618129,0.654243,-1.78226e-08,
10,0.618129,0.654243,-1.27926e-08,
11,0.618129,0.654243,-1.78226e-08,
12,0.618129,0.654243,-1.78226e-08,
13,0.618129,0.654243,-1.78226e-08,
14,0.618129,0.654243,-1.78226e-08,
15,0.618129,0.654243,-1.78226e-08,
16,0.618129,0.654243,-1.78226e-08,
17,0.618129,0.654243,-1.78226e-08,
18,0.618129,0.654243,-1.78226e-08,
19,0.618129,0.654243,-1.78226e-08,
20,0.618129,0.654243,-1.78226e-08,
21,0.618129,0.654243,-1.78226e-08,
22,0.618129,0.654243,-1.78226e-08,
23,0.618129,0.654243,-1.78226e-08,
24,0.618129,0.654243,-1.78226e-08,
25,0.618129,0.654243,-1.78226e-08,
26,0.618129,0.654243,-1.78226e-08,
27,0.618129,0.654243,-1.78226e-08,
28,0.618129,0.654243,-1.78226e-08,
29,0.618129,0.654243,-1.78226e-08,
30,0.618129,0.654243,-1.78226e-08,
31,0.618129,0.654243,-1.78226e-08,
32,0.618129,0.654243,-1.78226e-08,
33,0.618129,0.654243,-1.78226e-08,
34,0.618129,0.654243,-1.78226e-08,
35,0.618129,0.654243,-1.78226e-08,
36,0.618129,0.654243,-1.78226e-08,
37,0.618129,0.654243,-1.78226e-08,
38,0.618129,0.654243,-1.78226e-08,
39,0.618129,0.654243,-1.78226e-08,
40,0.618129,0.654243,-1.78226e-08,
41,0.618129,0.654243,-1.78226e-08,
42,0.618129,0.654243,-1.78226e-08,
43,0.618129,0.654243,-1.78226e-08,
44,0.618129,0.654243,-1.78226e-08,
45,0.618129,0.654243,-1.78226e-08,
46,0.618129,0.654243,-1.78226e-08,
47,0.618129,0.654243,-1.78226e-08,
48,0.618129,0.654243,-1.78226e-08,
49,0.618129,0.654243,-1.78226e-08,
50,0.618129,0.654243,-1.78226e-08,
51,0.618129,0.654243,-1.78226e-08,
52,0.618129,0.654243,-1.78226e-08,
53,0.618129,0.654243,-1.78226e-08,
54,0.618129,0.654243,-1.78226e-08,
55,0.618129,0.654243,-1.78226e-08,
56,0.618129,0.654243,-1.78226e-08,
57,0.618129,0.654243,-1.78226e-08,
58,0.618129,0.654243,-1.78226e-08,
59,0.618129,0.654243,-1.78226e-08,
60,0.618129,0.654243,-1.78226e-08,
61,0.618129,0.654243,-1.78226e-08,
62,0.618129,0.654243,-1.78226e-08,
63,0.618129,0.654243,-1.78226e-08,
64,0.618129,0.654243,-1.78226e-08,
65,0.618129,0.654243,-1.78226e-08,
66,0.618129,0.654243,-1.78226e-08,
67,0.618129,0.654243,-1.78226e-08,
68,0.618129,0.654243,-1.78226e-08,
69,0.618129,0.654243,-1.78226e-08,
70,0.618129,0.654243,-1.78226e-08,
71,0.618129,0.654243,-1.78226e-08,
72,0.618129,0.654243,-1.78226e-08,
73,0.618129,0.654243,-1.78226e-08,
74,0.618129,0.654243,-1.78226e-08,
75,0.618129,0.654243,-1.78226e-08,
76,0.618129,0.654243,-1.78226e-08,
77,0.618129,0.654243,-1.78226e-08,
78,0.618129,0.654243,-1.78226e-08,
79,0.618129,0.654243,-1.78226e-08,
80,0.618129,0.654243,-1.78226e-08,
81,0.618129,0.654243,-1.78226e-08,
82,0.618129,0.654243,-1.78226e-08,
83,0.618129,0.654243,-1.78226e-08,
84,0.618129,0.654243,-1.78226e-08,
85,0.618129,0.654243,-1.78226e-08,
86,0.618129,0.654243,-1.78226e-08,
87,0.618129,0.654243,-1.78226e-08,
88,0.618129,0.654243,-1.78226e-08,
89,0.618129,0.654243,-1.78226e-08,
90,0.618129,0.654243,-1.78226e-08,
91,0.618129,0.654243,-1.78226e-08,
